pathway_79	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
DLX6	DLX6	NA	41.25	59.28	56.68	58.09	1.311515927	0.829960398276131	0.165748997336391	0.00429060438747847	0.879390184382425	chr7:96634860-96640351
FUT8	FUT8	NA	23.43	32.81	20.58	27.36	1.758539207	0.999786525122937	0.000213474577400933	2.99661699016704e-10	0.707303353718853	chr14:65877310-66210839
CDON	CDON	NA	88.16	21.05	10.03	27.63	0.808925837	3.35015195839817e-12	0.874647448125603	0.125352551871047	0.175863279473767	chr11:125825691-125933230
YBX1	YBX1	NA	71.08	38.16	36.11	42.82	1.945521354	0.986121573499434	0.0138704694971856	7.95700338039297e-06	0.820953298447339	chr1:43148098-43168020
CAMK2A	CAMK2A	NA	20.26	13.32	15.17	15.69	3.823077481	0.999809613077424	0.000190386695833524	2.26742453617532e-10	0.795225095807155	chr5:149599054-149669854
FGF4	FGF4	NA	NA	NA	NA	NA	NA	0.741460083077776	0.245417102213764	0.0131228147084603	0.937082036160286	chr11:69587797-69590171
RBFOX1	RBFOX1	NA	23.51	10.63	5.64	5.48	1.523039804	0.973386386285863	0.0266119906202028	1.62309393397254e-06	0.999507917754461	chr16:6069095-7763340
MEF2C	MEF2C	NA	58	19.91	18.97	22.91	4.047109006	0.00241500594116064	0.977894504675719	0.0196904893831202	0.999766119822176	chr5:88013975-88199922
OPRK1	OPRK1	NA	33.2	25.98	17.35	10.79	1.322537203	0.312363125728484	0.666449613822126	0.0211872604493904	0.281739403878522	chr8:54138284-54164257
REST	REST	NA	97.81	82.09	72.66	84.36	1.634841943	0.990402139728667	0.00959720783493753	6.52436395418815e-07	0.112377491690271	chr4:57774075-57802010
FKBP5	FKBP5	NA	51.92	36.4	40.85	51.44	0.302232531	0.766572022500035	0.232976735841529	0.000451241658436236	0.260198324391569	chr6:35541362-35696360
E2F1	E2F1	NA	72.38	77.71	66.87	80.53	1.251191344	0.943893002019755	0.0558548565592388	0.000252141421005756	0.640412649671738	chr20:32263489-32274210
CTCF	CTCF	NA	32.94	4.49	4.07	6.47	4.08719888	0.995709729246896	0.00429017966314804	9.10899556380357e-08	0.937202821465716	chr16:67596310-67673086
MAG	MAG	NA	39.21	22.25	31.19	12.43	2.098456593	0.768169021968702	0.231741115777676	8.98622536226297e-05	0.165018621551145	chr19:35783028-35804707
DLX5	DLX5	NA	35.75	32.99	23.15	32.93	1.40768558	0.638136665337985	0.353832984442477	0.00803035021953799	0.992272248736658	chr7:96649704-96654409
EZH2	EZH2	NA	20.54	17.11	12.08	12.87	3.758750756	0.999968837756664	3.11622405764732e-05	2.759642038078e-12	0.916729205822061	chr7:148504476-148581413
SMC3	SMC3	NA	10.3	3.66	3.67	4.42	4.638604193	0.99999999564667	4.35333012281854e-09	1.12507878645005e-21	0.94008398729401	chr10:112327449-112364394
