pathway_1	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
SCN4A	SCN4A	NA	13.68	14.6	49.26	82.58	2.954155447	0.592172481930675	0.407827482562052	3.55072736378408e-08	0.296782734999009	chr17:62015914-62050278
ANK1	ANK1	NA	0.45	1.15	1.22	0.75	2.380872811	0.999999999401345	5.98655138615568e-10	1.81323773185982e-24	0.956309862851943	chr8:41510739-41754280
SPTB	SPTB	NA	0.78	87.68	48.5	27.65	-0.164389084	0.999996221018651	3.77898134903134e-06	2.24717598998463e-19	0.549426121079562	chr14:65213002-65346601
KCNQ2	KCNQ2	NA	15.86	9.43	5.91	11.08	4.246094817	0.998458748707029	0.00154124379797044	7.49500049198343e-09	0.174003315170363	chr20:62037542-62103993
ACTB	ACTB	NA	15.62	12.35	11.64	14.63	4.055174822	0.922336551561948	0.077092047043746	0.000571401394306113	0.991715240129484	chr7:5566782-5603415
NRCAM	NRCAM	NA	4.51	5.02	5.88	2.34	0.971976011	0.118498697023733	0.88150120722416	9.57521067625387e-08	0.765632697431809	chr7:107788082-108097161
SCN1B	SCN1B	NA	83.25	33.48	24.12	39.07	1.303738399	0.183600414363882	0.754852230020526	0.0615473556155914	0.115765120859269	chr19:35521588-35531352
SPTBN1	SPTBN1	NA	0.22	0.07	0.12	0.07	5.422992447	0.999999999817391	1.82608763346687e-10	2.0346910663557e-26	0.936130381629866	chr2:54683422-54896812
SCN2A	SCN2A	NA	1.77	1.4	1.05	2.79	5.325529995	0.999999931333344	6.86666554869265e-08	3.81332820677593e-20	0.875445786473717	chr2:166095912-166248818
SCN7A	SCN7A	NA	88.57	92.34	97.08	79.28	-0.510061356	6.08282510671193e-13	0.543755673222232	0.45624432677716	0.0301195685925235	chr2:167260083-167350757
SPTBN5	SPTBN5	NA	NA	99.82	99.85	99.44	-2.099062894	9.62801335712387e-67	6.4934993249797e-11	0.999999999935065	0.0100714358283259	chr15:42140345-42186275
SCN1A	SCN1A	NA	4.03	3.49	2.38	5.08	3.799122695	0.999999994566114	5.43388588504053e-09	7.90512739066327e-23	0.67998024920349	chr2:166845670-166930149
ANK2	ANK2	NA	0.41	1.19	0.7	0.78	2.164661678	0.999999999997719	2.28115371092213e-12	7.88110776818504e-34	0.349930419827708	chr4:113739265-114304896
SCN2B	SCN2B	NA	24	40.86	42.29	55.45	0.191008002	0.432770978943656	0.529746984344709	0.0374820367116343	0.193639819966619	chr11:118032666-118047388
ANK3	ANK3	NA	0.34	0.21	0.07	0.16	2.179197705	0.999999999999973	2.72478103816717e-14	9.73989713283464e-36	0.919303788356508	chr10:61786056-62493248
SCN3A	SCN3A	NA	0.97	0.82	0.83	1.11	4.362162498	0.999999987561123	1.24388774757614e-08	2.93706653280326e-21	0.861375518947093	chr2:165944032-166060577
SPTBN4	SPTBN4	NA	2.13	6.54	21.33	14.87	4.815931143	NA	NA	NA	0.129297715600065	chr19:40972148-41082370
NFASC	NFASC	NA	2.21	4.13	3.39	3.79	1.651286749	0.999712928271584	0.000287071728207148	2.09165045534229e-13	0.566567201664747	chr1:204797782-204991950
SPTA1	SPTA1	NA	99.79	99.48	99.74	99.75	-1.510789333	0.0928170036541781	0.907182996345821	6.86981598453425e-16	0.0266319281394584	chr1:158580496-158656488
SCN3B	SCN3B	NA	33.97	39.29	35.29	34.1	0.985625054	0.694244353225889	0.300958675301303	0.00479697147280799	0.570878832685195	chr11:123499897-123525952
SCN11A	SCN11A	NA	2.14	1.93	2.51	5.82	0.343458822	1.15181867519856e-16	0.954261157205097	0.045738842794903	0.0320444267852087	chr3:38887260-38992052
SCN9A	SCN9A	NA	73.63	30.49	63.31	75.86	-0.010544475	5.67355632616921e-10	0.99945925485977	0.000540744572873917	0.492146993998032	chr2:167051695-167232503
SPTBN2	SPTBN2	NA	0.14	0.35	0.52	0.21	3.142842427	0.999995365266621	4.63473337937226e-06	6.19354241073029e-22	0.279994609773876	chr11:66452719-66496697
SCN4B	SCN4B	NA	27.42	60.07	46.13	52.56	0.869488239	0.00754958801947287	0.750020384146873	0.242430027833654	0.070499812261828	chr11:118004092-118023603
SCN5A	SCN5A	NA	1.99	44.79	79.87	44.96	3.503386509	0.993824465792401	0.00617553420451831	3.08061394579983e-12	0.50532684266385	chr3:38589548-38691164
ACTG1	ACTG1	NA	1.91	2.35	2.76	2.97	3.745407283	0.849780434079787	0.149566115873291	0.000653450046921881	0.983116739083486	chr17:79476997-79490873
KCNQ3	KCNQ3	NA	30.82	22.9	7.19	6.89	2.13671097	0.960136862858941	0.0398629557811356	1.81359923261974e-07	0.416777488507532	chr8:133133108-133493200
SCN10A	SCN10A	NA	4.74	92.32	91.08	78.39	-0.349705526	5.12717861128546e-21	0.221037304584263	0.778962695415737	0.216199937987474	chr3:38738293-38835501
SCN8A	SCN8A	NA	2.34	0.59	0.64	0.64	6.419004131	0.999987635512573	1.23644874266564e-05	4.86784278152864e-16	0.81209943327855	chr12:51984710-52206648
SPTAN1	SPTAN1	NA	0.31	0.25	0.28	0.23	4.671286403	0.99999999999802	1.98044230968187e-12	1.36415391012752e-32	0.694942404026979	chr9:131314866-131395941
L1CAM	L1CAM	NA	4.92	1.48	1.78	2.07	2.794471387	0.999943653701437	5.6346296199954e-05	2.36343871775607e-12	0.504864866209307	chrX:153126969-153151627
