pathway_61	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
DPM1	DPM1	NA	56.64	57.01	64.45	47.33	1.47788866	0.791444860879482	0.208227277825224	0.000327861295293968	0.427495430370146	chr20:49551404-49575092
FBXL3	FBXL3	NA	31.46	16.67	22.21	26.51	2.181820633	0.196941308605816	0.790460120117496	0.0125985712766884	0.526378925590383	chr13:77579389-77601330
IGF1	IGF1	NA	68.98	56.57	59.3	60.25	1.59180767	0.810601751142243	0.183696657639133	0.00570159121862411	0.999977982734073	chr12:102789645-102874423
TBPL1	TBPL1	NA	72.94	51.84	57.58	55.65	NA	0.862898599246499	0.134655318670796	0.00244608208270514	0.872708689017961	chr6:134273308-134311570
SEC61A1	SEC61A1	NA	20.26	13.5	12.43	17.04	3.332701913	0.991448945495835	0.00855056277933716	4.91724828411895e-07	0.243049508122713	chr3:127770484-127790525
NCKAP1	NCKAP1	NA	5.76	2.75	2.28	3.1	3.865893292	0.99999993802924	6.19707596612737e-08	7.25409561635236e-19	0.669863570708756	chr2:183773843-183903586
RNF4	RNF4	NA	81.22	77.81	82.04	85.16	0.827467464	0.587590199864796	0.400206541913228	0.0122032582219766	0.125825160029984	chr4:2463947-2517584
SPEN	SPEN	NA	1.21	0.8	0.43	0.58	3.278248155	0.999999999999813	1.87219639874469e-13	5.26380813004857e-33	0.812903736741671	chr1:16174359-16266955
SP100	SP100	NA	68.57	36.49	52.03	47.71	1.269066524	4.67195616226841e-06	0.999902296984847	9.30310589907918e-05	0.00236539420708287	chr2:231280657-231408805
RORA	RORA	NA	9.09	22.51	12.16	21.84	2.106135951	0.995498605398574	0.00450137387479002	2.07266361925362e-08	0.995492903151707	chr15:60780483-61521518
ZFYVE26	ZFYVE26	NA	33.59	14.35	9.7	21.35	0.766615393	1.47283194012108e-06	0.99999852579621	1.37185024230065e-09	0.150248003892603	chr14:68213237-68283306
CA12	CA12	NA	17.31	57.31	60.35	43.52	0.272103908	2.98064301162748e-07	0.291506407004432	0.708493294931266	0.0742050678855928	chr15:63613577-63674360
RBMS2	RBMS2	NA	13.94	15.11	9.14	10.79	0.430077879	0.00143178307900175	0.98987420009455	0.00869401682644839	0.208073922411124	chr12:56915713-56984745
SAR1A	SAR1A	NA	51.04	41.6	53.83	37.37	NA	0.58850543084386	0.399379733840638	0.0121148353155015	0.865484194258403	chr10:71907045-71930279
CAD	CAD	NA	0.23	0.16	0.07	0.12	4.010686669	0.999998756609508	1.24339049255709e-06	3.03241415516772e-21	0.237806165730396	chr2:27440258-27466811
GNAS	GNAS	NA	52.32	43.85	71.91	54.97	4.805834874	0.998877501071709	0.00112249546787102	3.46042024024993e-09	0.689085503489111	chr20:57414773-57486247
ESR1	ESR1	NA	69.46	14.82	17.19	29.76	2.797461415	0.978238390191141	0.0217567338892761	4.87591958319304e-06	0.999988883707884	chr6:152011631-152450754
WAC	WAC	NA	10.73	29.82	22.38	32.32	0.659619558	0.999739618437707	0.000260381076129312	4.8616425225658e-10	0.661625288244461	chr10:28821422-28912041
TIMP3	TIMP3	NA	42.88	53.37	36.52	43.32	2.300568624	0.0902642659724897	0.862036763422217	0.0476989706052936	0.897603846551463	chr22:33197687-33259030
TNRC6B	TNRC6B	NA	2.2	1.74	3.22	1.34	2.247214781	0.999999766402931	2.33597068544547e-07	3.71873768548191e-18	0.807696268057939	chr22:40440821-40731812
HIF1A	HIF1A	NA	39.17	10.82	5.58	13.57	1.438169343	0.989671176996149	0.0103287910226096	3.19812417936049e-08	0.997457006177104	chr14:62162258-62214976
RPS6KA5	RPS6KA5	NA	40.45	26.11	69.5	48.05	2.27019271	0.999460100434902	0.000539898983687013	5.81410996462817e-10	0.194519818823875	chr14:91336799-91526952
VPS18	VPS18	NA	3.86	20.08	8.72	4.67	2.353771755	0.972318497790194	0.0276811401433968	3.62066409639479e-07	0.25675979006814	chr15:41186628-41196173
TRIM35	TRIM35	NA	25.79	91.47	78.22	62.03	2.156508063	0.000596749416093358	0.884607367877971	0.114795882705935	0.104192484928639	chr8:27142404-27168836
TIMM50	TIMM50	NA	50.34	58.69	44.12	54.83	1.657474896	0.694862533164599	0.304934941308166	0.000202525527234247	0.139928640697268	chr19:39971052-39980759
RAB5C	RAB5C	NA	67.92	71.07	70.82	65.78	1.427357542	0.787024992640271	0.211282617610289	0.00169238974943962	0.650077100676843	chr17:40276994-40307035
FOXN1	FOXN1	NA	37.7	75.22	70.05	88.87	0.259755958	0.952829261793125	0.0471374453185742	3.3292888301195e-05	0.446493658491859	chr17:26833261-26865914
CCND1	CCND1	NA	31.46	15.19	14.25	19.35	2.621552395	0.882142323152082	0.116202646090485	0.00165503075743244	0.999961030159121	chr11:69455855-69469242
RAD51AP1	RAD51AP1	NA	89.47	65.16	69.36	71.44	0.153147756	0.292540974304143	0.702111018434341	0.00534800726151623	0.0691231694404605	chr12:4647950-4669214
CREBL2	CREBL2	NA	60.96	50.14	56.76	51.77	NA	0.58627607523632	0.401392792864764	0.0123311318989166	0.357442743335206	chr12:12764826-12798042
PDE4D	PDE4D	NA	4.39	9.97	8.94	8.4	2.739721046	0.992322200512773	0.0076777230403763	7.64468505113437e-08	0.869219099722063	chr5:58264865-59783903
ZBTB47	ZBTB47	NA	50.01	NA	NA	NA	1.818489086	0.966587140798424	0.0333435034943289	6.93557072467859e-05	0.105149634506606	chr3:42695176-42709072
RAP1A	RAP1A	NA	47.79	42.67	41.38	44.94	NA	0.920099313505901	0.0792867118194987	0.000613974674600343	0.910815278957858	chr1:112084840-112259313
F3	F3	NA	89.02	67.09	67.58	74.06	1.319159336	0.383422439935655	0.604148543698641	0.0124290163657041	0.0779890221724466	chr1:94994781-95007356
RNF146	RNF146	NA	64.51	23.35	49.28	32.08	0.22799205	0.392209604706029	0.59614384640153	0.0116465488924405	0.000636952433020621	chr6:127587755-127609712
CCN2	CCN2	NA	36.86	43.43	45.39	48.72	2.092122574	0.757490284285085	0.240069244227186	0.00244047148772865	0.966204314102273	chr6:132269316-132272513
DCAF4	DCAF4	NA	94.29	89.62	89.84	89.62	-0.227636841	0.00911394725968266	0.987887973726491	0.0029980790138261	0.0510380245548754	chr14:73393040-73426411
SUPT7L	SUPT7L	NA	43.57	33.89	38.99	23.34	0.961981368	0.793730478907389	0.204721284620905	0.00154823647170558	0.227564067422458	chr2:27873679-27886676
RDH10	RDH10	NA	75.75	45.5	44.01	50.26	2.811750635	0.92041615739791	0.0789760125398354	0.000607830062254993	0.502683775988804	chr8:74206847-74237516
PARD6B	PARD6B	NA	68.13	55.41	34.11	41.25	0.55521243	0.796010497375261	0.197046659346295	0.00694284327844353	0.0770983248777659	chr20:49348081-49373332
TMEM8A	TMEM8A	NA	62.4	90.04	83.28	90.99	-0.022200418	0.000304021945555353	0.983666128275128	0.016029849779317	0.0111563476687791	chr16:420773-436999
COX7B	COX7B	NA	70.87	61.83	59.02	55.18	NA	0.655224365615224	0.315808950088005	0.0289666842967713	0.168396201644644	chrX:77154935-77162870
RLIM	RLIM	NA	35.75	22.93	38.17	36.54	3.064878411	0.988122265183489	0.0118723031838829	5.4316326282474e-06	0.389484268824041	chrX:73805052-73834452
ZNF132	ZNF132	NA	25.79	40.61	30.04	33.41	-1.085794777	2.92950373433243e-12	0.0099300084982089	0.990069991498862	0.00237603544366256	chr19:58944181-58951589
MRPL35	MRPL35	NA	75.12	59.63	67.31	77.58	NA	0.0163041149799164	0.868860444249002	0.114835440771082	0.0297815073033701	chr2:86426478-86440917
PNISR	PNISR	NA	59.04	58.53	40.67	76.81	1.431419831	0.997206144951168	0.00279385373967863	1.30915302228732e-09	0.672359773722278	chr6:99845927-99873207
DCAF8	DCAF8	NA	16.36	34.46	33.56	23.55	2.903062963	0.999412989150223	0.000587007326738025	3.523039003836e-09	0.356581732500097	chr1:160185505-160254936
RBM38	RBM38	NA	77.57	64.8	65.32	72.43	3.23576142	0.844772888737374	0.151847839920912	0.00337927134171444	0.0533520950544146	chr20:55966463-55984389
CRB1	CRB1	NA	0.84	4.56	14.55	3.22	-0.445194006	1.54601878155458e-07	0.987940305815665	0.0120595395824566	0.0451465493985366	chr1:197170592-197447585
RNF138	RNF138	NA	78.95	46.56	58.77	53.56	2.690535958	0.693945111928149	0.301243859688011	0.00481102838384002	0.661606790358183	chr18:29671818-29711524
CEMIP2	CEMIP2	NA	22.84	8.54	8.09	4.08	0.262808759	6.07952493107118e-09	0.999561469795129	0.000438524125346188	0.195352213500488	chr9:74298282-74431606
PSAT1	PSAT1	NA	33.2	57.97	40.37	41.66	-0.637408804	7.9176472314247e-07	0.272079508480837	0.727919699754439	0.361862875019644	chr9:80912059-80945009
AHI1	AHI1	NA	78.07	67.79	79.78	86.92	0.238045594	1.64491054272908e-13	0.740681486645252	0.259318513354583	0.238110550264805	chr6:135604670-135818914
MDM2	MDM2	NA	21.2	31.25	15.37	24.22	1.669482017	0.991160214164184	0.00883925246351809	5.33372298189942e-07	0.989314418829833	chr12:69201956-69239214
ITM2C	ITM2C	NA	29.16	54.2	60.48	49.53	-0.107991013	0.505145192078965	0.489835719635136	0.00501908828589925	0.149350406445018	chr2:231729354-231743963
ISCU	ISCU	NA	58	47.17	45.81	51.71	NA	0.121773272893355	0.763956823277593	0.114269903829052	0.222032227011123	chr12:108956377-108963160
DCAF7	DCAF7	NA	NA	NA	NA	NA	3.074149916	0.860824483206117	0.136632262027965	0.00254325476591854	0.572121443931321	chr17:61627822-61671639
RNF157	RNF157	NA	71.62	34.38	63.94	74.42	0.359989561	3.74131286961504e-05	0.99718240276972	0.00278018410158348	0.19424722791866	chr17:74138534-74236454
MBD1	MBD1	NA	13.58	6.07	5.4	5.78	2.501859348	0.887223170281873	0.112776312087285	5.17630841315851e-07	0.0617046456597085	chr18:47793252-47808144
KLHL3	KLHL3	NA	10.65	12.64	17.67	14.29	2.566116939	0.968303294613719	0.0316942021955835	2.50319069782627e-06	0.289099225952448	chr5:136953189-137071779
CDCA5	CDCA5	NA	64.32	65.25	80.09	72.8	1.480847578	0.641233269666379	0.350949384070563	0.00781734626305833	0.00545838784212022	chr11:64833772-64851623
GIGYF1	GIGYF1	NA	2.75	1.7	0.95	0.63	1.437874834	0.995663827884839	0.00433617208344807	3.17129171533203e-11	0.19420377671571	chr7:100277130-100287071
SLC25A37	SLC25A37	NA	61.73	15.81	23.89	24.17	2.341199122	0.447080200703448	0.545157943861507	0.00776185543504506	0.36498217395627	chr8:23386318-23432976
ATM	ATM	NA	95.51	46.86	42.1	8.71	0.036476676	3.02096188975748e-22	0.999999929960605	7.00393953387383e-08	0.992666029076629	chr11:108093211-108239829
CRIM1	CRIM1	NA	6.93	2.21	13.7	2.43	1.508368966	0.931335381794285	0.0686644740353217	1.44170393707148e-07	0.439596130888979	chr2:36583069-36778278
TWF1	TWF1	NA	60.09	63.44	50.26	56	1.064171175	0.0257635199643253	0.958918984240408	0.0153174957952663	0.428653831121663	chr12:44187526-44200178
VTI1A	VTI1A	NA	31.46	27.41	42.09	34.51	0.344492231	0.319257490073485	0.676434426977782	0.00430808294873345	0.960137737599371	chr10:114207016-114578503
JMY	JMY	NA	89.24	18.81	45.82	33.1	1.219212223	0.999843808418263	0.000156191553412019	2.83251728120749e-11	0.0943189263413069	chr5:78532012-78623038
SLC25A28	SLC25A28	NA	27.42	30.54	28.24	30.02	2.270272905	0.725091359815859	0.271405026016085	0.00350361416805626	0.44761120513341	chr10:101370282-101380121
