pathway_9	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
ITGA2B	ITGA2B	NA	30.9	23.77	4.7	5.02	1.910310237	4.04393062408755e-05	0.999938822744891	2.07379488681329e-05	0.174861798255232	chr17:42449548-42466873
AP2B1	AP2B1	NA	9.09	5.38	4.07	6.47	3.740381963	0.999800042804466	0.000199957143831016	5.17028016308068e-11	0.759088782277729	chr17:33905065-34053436
SCN4A	SCN4A	NA	13.68	14.6	49.26	82.58	2.954155447	0.592172481930675	0.407827482562052	3.55072736378408e-08	0.296782734999009	chr17:62015914-62050278
RANBP9	RANBP9	NA	13.45	6.84	12.35	10.29	1.386179505	0.999890488160948	0.000109511780106227	5.8946137829747e-11	0.513396027482771	chr6:13621730-13711796
LYPLA2	LYPLA2	NA	32.62	32.29	35.61	31.78	1.75505764	0.971340236045699	0.0286123241575145	4.74397967867516e-05	0.265041562589005	chr1:24117460-24122029
CNTN1	CNTN1	NA	7.48	12.04	12.82	9.27	1.949133583	0.999944337721554	5.56622783524807e-05	9.39303508988873e-14	0.376559883955734	chr12:41086244-41466220
ANK1	ANK1	NA	0.45	1.15	1.22	0.75	2.380872811	0.999999999401345	5.98655138615568e-10	1.81323773185982e-24	0.956309862851943	chr8:41510739-41754280
AP2S1	AP2S1	NA	54.63	51.89	51.3	53.24	2.483929553	0.904979925564157	0.0940666061296396	0.000953468306203798	0.194093267903846	chr19:47341393-47354249
SPTB	SPTB	NA	0.78	87.68	48.5	27.65	-0.164389084	0.999996221018651	3.77898134903134e-06	2.24717598998463e-19	0.549426121079562	chr14:65213002-65346601
CSNK2A2	CSNK2A2	NA	51.04	53.93	50.91	53.17	2.730502774	0.998362086371309	0.00163787066844705	4.29602436971605e-08	0.772493049315706	chr16:58191811-58231824
RPS6KA2	RPS6KA2	NA	8.14	2.58	2.37	4.86	2.760382309	0.417646123718891	0.582350466664679	3.40961643022176e-06	0.0442042796210377	chr6:166822852-167319939
RPS6KA6	RPS6KA6	NA	46.74	46.15	16.12	34.91	2.319733144	0.584174786556326	0.415713372724206	0.000111840719468428	0.298519631303299	chrX:83318984-83442933
KCNQ2	KCNQ2	NA	15.86	9.43	5.91	11.08	4.246094817	0.998458748707029	0.00154124379797044	7.49500049198343e-09	0.174003315170363	chr20:62037542-62103993
ACTB	ACTB	NA	15.62	12.35	11.64	14.63	4.055174822	0.922336551561948	0.077092047043746	0.000571401394306113	0.991715240129484	chr7:5566782-5603415
DLG1	DLG1	NA	76.41	32	39.95	31.81	2.203939232	0.999944357121679	5.56428783022644e-05	1.89901537400217e-14	0.817144991760623	chr3:196769431-197026171
TUBA3D	TUBA3D	NA	15.12	59.01	70.36	70.22	1.516601393	1.6794319242e-08	0.0600784677292815	0.939921515476399	0.0124141005785525	chr2:132233666-132240507
DCX	DCX	NA	46.2	34.91	17.16	20.56	2.554154064	0.827319613085434	0.171729574935901	0.000950811978664931	0.971869047011176	chrX:110537007-110655603
DNM2	DNM2	NA	4.71	5.46	3.88	3.52	3.600123058	0.99989551997584	0.000104480013523729	1.06361718785653e-11	0.625031689755695	chr19:10828755-10944164
DLG3	DLG3	ambiguous_previous	35.99	5.18	10.06	13.31	2.988699424	0.999070193835203	0.000929795358591936	1.08062052953863e-08	0.532941322298386	chrX:69664711-69725337
KIF4A	KIF4A	NA	13.58	25.89	63.02	65.53	2.63307005	0.999976981984506	2.30180152270571e-05	2.66980401853536e-13	0.433464235789645	chrX:69509879-69640682
NRCAM	NRCAM	NA	4.51	5.02	5.88	2.34	0.971976011	0.118498697023733	0.88150120722416	9.57521067625387e-08	0.765632697431809	chr7:107788082-108097161
LAMB1	LAMB1	NA	8.55	2.52	6.11	7.08	0.376878204	7.8732908574535e-05	0.999921266544618	5.46807271736486e-10	0.280288181630804	chr7:107564248-107643700
EZR	EZR	NA	5.79	13.1	7.71	8.56	0.9256254	0.975378642294855	0.0246200187547201	1.33895042536635e-06	0.695065213486214	chr6:159186773-159240444
DPYSL2	DPYSL2	NA	13.45	17.35	14.17	24.81	3.050694274	0.99122163539032	0.00877784026549615	5.24344183337119e-07	0.481859756282989	chr8:26371791-26515694
NRP1	NRP1	NA	22.75	13.51	9.48	11.78	2.444765378	0.999519110335731	0.000480889575533767	8.87351257845317e-11	0.938544833927174	chr10:33466420-33625190
MAPK1	MAPK1	NA	26.23	49.31	46.24	58.51	2.187331271	0.974579123921532	0.0253855994217243	3.52766567439544e-05	0.998883800552633	chr22:22108789-22221970
RPS6KA5	RPS6KA5	NA	40.45	26.11	69.5	48.05	2.27019271	0.999460100434902	0.000539898983687013	5.81410996462817e-10	0.194519818823875	chr14:91336799-91526952
TUBB1	TUBB1	NA	88.85	70.24	81.73	77.08	-0.717428231	2.99619035759157e-05	0.524018789560502	0.475951248535922	0.0598154734958755	chr20:57594309-57601709
CSNK2A1	CSNK2A1	NA	30.07	40.94	26.43	33.37	3.399014155	0.999122436266821	0.000877561833985968	1.89919306995649e-09	0.923858502829858	chr20:459116-524465
LAMA1	LAMA1	NA	86.22	71.71	91.39	87.03	0.099594393	1.26102606794868e-20	0.999999027228119	9.72771880536655e-07	0.0568301686501856	chr18:6941743-7117813
MAPK3	MAPK3	NA	26.23	19.02	16.55	13.3	2.959344614	0.926362439436612	0.073535149550323	0.000102411013064589	0.988267401489704	chr16:30125426-30134827
TUBB4A	TUBB4A	NA	13.33	14.37	12.82	16.07	4.303760521	0.0136636793290033	0.847177267292908	0.139159053378089	0.152826914094213	chr19:6494330-6502859
SCN1B	SCN1B	NA	83.25	33.48	24.12	39.07	1.303738399	0.183600414363882	0.754852230020526	0.0615473556155914	0.115765120859269	chr19:35521588-35531352
DNM1	DNM1	NA	19.54	17.35	11.75	19.53	4.198329733	0.99954058998468	0.000459409935933927	7.93858676490042e-11	0.556141328233214	chr9:130965658-131017527
SH3GL2	SH3GL2	NA	22.36	18.55	28.5	25.8	0.303507631	0.867259243582205	0.13264490528426	9.58511335348767e-05	0.786974119478701	chr9:17579121-17797127
CNTNAP1	CNTNAP1	NA	1.21	0.51	0.73	0.41	3.836857879	0.628338776337729	0.371661223446799	2.15471488484879e-10	0.482403891489199	chr17:40834631-40851832
HSPA8	HSPA8	NA	11.68	4.89	4.46	5.24	4.364483313	0.996315795953149	0.00368389371606005	3.10330791262029e-07	0.744196885216244	chr11:122928197-122933938
SPTBN1	SPTBN1	NA	0.22	0.07	0.12	0.07	5.422992447	0.999999999817391	1.82608763346687e-10	2.0346910663557e-26	0.936130381629866	chr2:54683422-54896812
RPS6KA1	RPS6KA1	NA	7.43	9.61	14.72	6.78	3.163289376	0.844072799198121	0.15592115145342	6.04934845834222e-06	0.594164658218024	chr1:26856258-26901516
NRP2	NRP2	NA	7.28	12.11	27.14	33.9	1.868520368	0.0706512273216449	0.9293211517824	2.76208959554066e-05	0.898501136563136	chr2:206547224-206662857
CLTA	CLTA	NA	54.95	38.9	35.61	39.56	0.970332014	0.950057906488018	0.0497536340108262	0.00018845950115578	0.554304786394988	chr9:36190853-36212058
TUBA1B	TUBA1B	NA	36.86	47.86	47.16	49.85	3.697874488	0.790262392496983	0.208115926839353	0.00162168066366372	0.504058233781592	chr12:49521565-49525180
MAP2K2	MAP2K2	NA	12.33	26.09	32.1	31.61	1.375469331	0.824045715934457	0.174953722052748	0.00100056201279565	0.18078695585129	chr19:4090319-4124126
TUBA4A	TUBA4A	NA	28.63	12.34	11.35	15.67	3.341111322	0.0227937146167984	0.899891948953775	0.0773143364294269	0.378922848847741	chr2:220114433-220142892
NCAN	NCAN	NA	2.42	2.39	6.15	1.23	1.003904665	0.584064784197061	0.415934287791488	9.28011450263812e-07	0.0208450431794141	chr19:19322782-19363042
DLG4	DLG4	ambiguous_previous	15.76	8.47	6.06	8.63	3.96948098	0.988512380410048	0.0114876111914015	8.39855080769537e-09	0.305379093508365	chr17:7093209-7123021
EPHB2	EPHB2	NA	3.86	3.11	2.7	1.69	3.068261809	0.999865665387738	0.000134334515301976	9.69603277257154e-11	0.948206988592659	chr1:23037332-23241818
NUMB	NUMB	NA	30.7	9.05	7.23	14.49	1.149455746	0.275983758438834	0.722753635080862	0.00126260648030353	0.883733111306644	chr14:73741815-73925323
CNTN6	CNTN6	NA	9.81	6.3	12.25	3.73	-1.971084879	9.9472887111366e-24	0.000447399433620571	0.999552600566379	0.174690437328031	chr3:1134260-1445901
CHL1	CHL1	NA	41.92	9.51	23.3	44.85	-1.853586132	0.000327500307589112	0.99964738335285	2.51163395608908e-05	0.133650261757716	chr3:238279-451090
LAMC1	LAMC1	NA	0.94	21.82	52.62	12.95	0.256035673	0.999997243425564	2.75657443587183e-06	6.21656394731677e-17	0.212040641058776	chr1:182992595-183114727
RAC1	RAC1	NA	41.25	41.11	39.8	43.36	2.341320106	0.497062319586057	0.497600391485738	0.00533728892820476	0.996219736434464	chr7:6414154-6443608
SCN2A	SCN2A	NA	1.77	1.4	1.05	2.79	5.325529995	0.999999931333344	6.86666554869265e-08	3.81332820677593e-20	0.875445786473717	chr2:166095912-166248818
SCN7A	SCN7A	NA	88.57	92.34	97.08	79.28	-0.510061356	6.08282510671193e-13	0.543755673222232	0.45624432677716	0.0301195685925235	chr2:167260083-167350757
TUBB2A	TUBB2A	NA	44.54	48.91	48.29	50.74	4.670218289	NA	NA	NA	0.408536691837433	chr6:3153903-3157760
TUBB2B	TUBB2B	NA	NA	54.68	54.2	55.69	NA	NA	NA	NA	0.337978873067347	chr6:3224495-3227969
SDCBP	SDCBP	NA	21.2	45.28	38.82	37.15	0.28050191	0.000537055204830294	0.667303808577827	0.332159136217343	0.355891157042968	chr8:59465728-59495419
RDX	RDX	NA	19.54	21.57	23.59	17.35	1.223320832	0.997252603083868	0.00274739070559226	6.21053936299916e-09	0.716552243649827	chr11:110045605-110167447
SPTBN5	SPTBN5	NA	NA	99.82	99.85	99.44	-2.099062894	9.62801335712387e-67	6.4934993249797e-11	0.999999999935065	0.0100714358283259	chr15:42140345-42186275
ITGAV	ITGAV	NA	3.69	5.95	12.66	8.52	0.514600875	0.796753375854225	0.203246619894201	4.25157413413123e-09	0.704355024495856	chr2:187454792-187545628
CLTC	CLTC	NA	4.85	2.98	1.8	2.81	5.546529321	0.999999987754805	1.22451945637117e-08	2.82691267340226e-21	0.844565771373554	chr17:57697219-57773671
ITGA10	ITGA10	NA	93.67	92.77	62.83	81.08	0.845326743	2.28970652846612e-07	0.9999879238198	1.18472095474934e-05	0.199225260480926	chr1:145524891-145543868
SCN1A	SCN1A	NA	4.03	3.49	2.38	5.08	3.799122695	0.999999994566114	5.43388588504053e-09	7.90512739066327e-23	0.67998024920349	chr2:166845670-166930149
ITGA9	ITGA9	NA	6.95	19.53	24.76	20.81	0.527195838	0.776352113437815	0.223647750502566	1.36059619723576e-07	0.291839002480094	chr3:37493606-37865005
ANK2	ANK2	NA	0.41	1.19	0.7	0.78	2.164661678	0.999999999997719	2.28115371092213e-12	7.88110776818504e-34	0.349930419827708	chr4:113739265-114304896
EGFR	EGFR	NA	1.44	3.35	2.52	1.99	2.030631708	0.998376895899759	0.00162310409735687	2.88419540605963e-12	0.999639221684325	chr7:55086714-55324313
MSN	MSN	NA	36.86	19.23	15.68	11.09	2.810210339	0.990023276133451	0.0099731811489812	3.54271756805173e-06	0.897456851140699	chrX:64808257-64961791
PAK1	PAK1	NA	17.75	14.98	13.7	15.67	2.405130403	0.816073207994055	0.183917298288768	9.49371717793684e-06	0.912940036464991	chr11:77032752-77185680
NCAM1	NCAM1	NA	NA	NA	NA	NA	2.398982354	NA	NA	NA	0.995998055486603	chr11:112832090-113149133
SCN2B	SCN2B	NA	24	40.86	42.29	55.45	0.191008002	0.432770978943656	0.529746984344709	0.0374820367116343	0.193639819966619	chr11:118032666-118047388
ITGB1	ITGB1	NA	5.94	10.65	12.65	8.9	1.889821808	0.816472767779325	0.183517795292063	9.43692861194273e-06	0.816912656911062	chr10:33189247-33294720
ANK3	ANK3	NA	0.34	0.21	0.07	0.16	2.179197705	0.999999999999973	2.72478103816717e-14	9.73989713283464e-36	0.919303788356508	chr10:61786056-62493248
TUBA3E	TUBA3E	NA	75.58	85.25	83.71	91.32	0.83403792	0.000826772712639376	0.756495598794139	0.242677628493222	0.0208850602750311	chr2:130949318-130956034
SCN3A	SCN3A	NA	0.97	0.82	0.83	1.11	4.362162498	0.999999987561123	1.24388774757614e-08	2.93706653280326e-21	0.861375518947093	chr2:165944032-166060577
VAV2	VAV2	NA	2.55	17.46	7.81	4.93	1.813353152	0.0785305390939876	0.921464757458398	4.70344761495109e-06	0.159643762628896	chr9:136627016-136857726
SPTBN4	SPTBN4	NA	2.13	6.54	21.33	14.87	4.815931143	NA	NA	NA	0.129297715600065	chr19:40972148-41082370
AP2M1	AP2M1	NA	42.88	32.35	30.58	37.3	4.020516082	0.988593971414646	0.0114050326136049	9.9597174892835e-07	0.714763661147671	chr3:183892477-183901879
ITGA5	ITGA5	NA	10.92	4.7	5	7.66	2.256039683	0.99974541726393	0.000254582735914289	1.56103420400921e-13	0.422637924657693	chr12:54789045-54813244
RPS6KA4	RPS6KA4	NA	32.06	19.4	25.66	20.41	4.137512919	0.998725473920548	0.00127452136327358	4.71617839354149e-09	0.0666225655336684	chr11:64126620-64139687
NFASC	NFASC	NA	2.21	4.13	3.39	3.79	1.651286749	0.999712928271584	0.000287071728207148	2.09165045534229e-13	0.566567201664747	chr1:204797782-204991950
SPTA1	SPTA1	NA	99.79	99.48	99.74	99.75	-1.510789333	0.0928170036541781	0.907182996345821	6.86981598453425e-16	0.0266319281394584	chr1:158580496-158656488
