pathway_43	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
NRXN3	NRXN3	NA	3.27	1.46	1.03	1.04	3.017802589	0.999600036206918	0.00039996351316654	2.79915272201211e-10	0.999470408098367	chr14:78744986-80330762
BRINP1	BRINP1	NA	9.72	27.9	14.13	16.84	1.348787915	0.998342321421428	0.00165763434340951	4.4235163015646e-08	0.722842705714687	chr9:121928908-122131745
SRPX2	SRPX2	NA	65.96	93.2	92.6	88.46	0.553502895	0.935585972985787	0.064399238603824	1.47884103890316e-05	0.481043132343351	chrX:99899215-99926296
MYH14	MYH14	NA	1.31	95.49	98.14	83.46	1.358629772	0.999682354920165	0.000317645079832398	2.21738424859291e-15	0.0427756871178409	chr19:50691443-50813802
NRXN2	NRXN2	NA	1.43	1.43	0.66	0.81	3.533980193	0.99990509289741	9.49071022456795e-05	3.44590963731585e-13	0.258657073661554	chr11:64373646-64490660
FOXP2	FOXP2	NA	11.68	6.45	6.4	7.73	2.488282895	0.997166103525444	0.002833896200297	2.74258975553965e-10	0.999984222993766	chr7:113726615-114333827
DLG4	DLG4	ambiguous_previous	15.76	8.47	6.06	8.63	3.96948098	0.988512380410048	0.0114876111914015	8.39855080769537e-09	0.305379093508365	chr17:7093209-7123021
NLGN4X	NLGN4X	NA	11.18	4.88	3.85	2.81	3.508693202	0.980867563013359	0.0191149245526369	1.75124340041702e-05	0.0442997896815417	chrX:5808067-6146904
AUTS2	AUTS2	NA	1.82	3.46	2.09	5.04	3.296416461	0.997137848773305	0.00286215094571671	2.8097877790517e-10	0.998368800719261	chr7:69063905-70258054
SHANK1	SHANK1	NA	NA	NA	NA	NA	3.811392523	0.999999716600502	2.83399497672459e-07	5.95441094883612e-18	0.0166629919214177	chr19:51165084-51222707
SHANK2	SHANK2	NA	NA	NA	NA	NA	NA	0.999808800481752	0.000191199289141162	2.29107256213694e-10	0.132225124509379	chr11:70313961-70963623
NLGN4Y	NLGN4Y	NA	NA	NA	NA	NA	2.840079504	0.735300111150223	0.25071035825091	0.0139895305988669	0.00466847730406801	chrY:16634632-16957530
CNTNAP2	CNTNAP2	NA	1.3	26.72	40.86	13.72	-0.244337095	0.00548174716589766	0.994516108034771	2.1447993311775e-06	0.836009360543415	chr7:145813453-148118090
NRXN1	NRXN1	NA	2.25	2.72	2.28	1.95	4.041988282	0.999950124054954	4.98759449737795e-05	7.18930253230459e-14	0.995179441352625	chr2:50145643-51259674
NEUROG1	NEUROG1	NA	79.89	42.89	37.85	57.54	2.998562021	4.8577474329039e-05	0.125019650238819	0.874931772286852	0.77070306476618	chr5:134869991-134871639
NLGN3	NLGN3	NA	20.54	5.47	3.7	5.92	3.688450198	0.865487844940484	0.134024929581499	0.000487225478016838	0.634479168919147	chrX:70364681-70391051
SHANK3	SHANK3	NA	NA	NA	NA	NA	4.714052438	0.999915921676604	8.40782924320766e-05	3.09643859042457e-11	0.0592128197215211	chr22:51112843-51171726
DCANP1	DCANP1	NA	94.7	96.56	96.04	97.41	-0.615850533	0.00219555867424784	0.490428551881792	0.50737588944396	0.000625840805960346	chr5:134779905-134785639
TIFAB	TIFAB	NA	37.11	88.29	74.41	69.25	-0.906776128	9.87252221199559e-07	0.0483440195694098	0.951654993178369	0.012847205877928	chr5:134779905-134788089
