pathway_59	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
GABRA1	GABRA1	NA	24	18.32	19.82	23.91	2.785751568	0.944595908788091	0.055354231823359	4.98593885496302e-05	0.663889146549651	chr5:161274197-161326975
NEXMIF	NEXMIF	NA	13.1	1.78	2.07	1.04	1.781087126	0.920595926271709	0.0793788838725906	2.51898556999618e-05	0.275859798154952	chrX:73952684-74145282
NFKB2	NFKB2	NA	12.88	11.75	16.5	10.4	2.919813339	0.998892226681603	0.00110777318120244	1.37194228836287e-10	0.301381382714664	chr10:104153867-104162281
SMARCA2	SMARCA2	NA	1.82	1.13	1.21	1.55	5.386822448	0.999999870914248	1.29085752483289e-07	3.59033679800549e-20	0.973609555395104	chr9:2015342-2193624
PHGDH	PHGDH	NA	17.36	20.22	17.78	18.94	-0.043374445	0.00133836339908048	0.955256098868366	0.0434055377325539	0.317634529570463	chr1:120254510-120286838
EFHC1	EFHC1	NA	93.63	92.67	88.11	83.98	0.361292867	7.01106032940371e-12	0.113569701870029	0.88643029812296	0.168846659474289	chr6:52285106-52387892
STX1B	STX1B	NA	41.25	27.08	30.28	32.17	3.010022296	0.918946861052141	0.0809223339865012	0.000130804961357872	0.283101132631084	chr16:31000577-31021949
SCN1B	SCN1B	NA	83.25	33.48	24.12	39.07	1.303738399	0.183600414363882	0.754852230020526	0.0615473556155914	0.115765120859269	chr19:35521588-35531352
DNM1	DNM1	NA	19.54	17.35	11.75	19.53	4.198329733	0.99954058998468	0.000459409935933927	7.93858676490042e-11	0.556141328233214	chr9:130965658-131017527
GOSR2	GOSR2	NA	74.18	61.92	54.8	72.15	0.6931817	0.00018180589177072	0.673843465807282	0.325974728300947	0.237320017109087	chr17:45000483-45105003
MAPK10	MAPK10	NA	24	17.2	27.12	22.85	2.076882767	0.729253906596575	0.27060483774837	0.00014125565505533	0.769691793378841	chr4:86936276-87515284
CUX2	CUX2	NA	1.6	9.06	5.45	4.29	3.144756736	0.999989668129701	1.03318702608684e-05	3.79379248830708e-14	0.397294948434826	chr12:111471828-111788358
ICK	ICK	NA	39.11	22.03	13.17	21.82	0.771239047	0.530636838349448	0.469356096675159	7.06497539319904e-06	0.840683548859672	chr6:52866077-52926600
ALDH5A1	ALDH5A1	NA	76.36	58.83	72.31	72.03	0.379993294	0.0448836457838582	0.948396474747522	0.00671987946861944	0.0366747293273289	chr6:24495080-24537435
EPM2A	EPM2A	NA	NA	65.22	44.44	41.76	-0.753557441	2.31661029267515e-05	0.27737317230961	0.722603661587463	0.182290876591353	chr6:145822719-146057160
