pathway_21	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
CD38	CD38	NA	17.91	86.88	82.75	84.56	-1.452889265	4.32074430378665e-05	0.603332965781596	0.396623826775366	0.0143804273782553	chr4:15779901-15854853
PTGS2	PTGS2	NA	28.93	25.59	24.65	37.03	2.545557994	0.998169036953237	0.00183090667666185	5.63701006668143e-08	0.996154622665113	chr1:186640923-186649559
SLC24A1	SLC24A1	NA	19.04	52.44	52.24	50.27	0.067691222	0.00174694600357221	0.991690083411759	0.00656297058466911	0.0120879370818424	chr15:65903743-65953333
MTMR2	MTMR2	NA	73.54	62.66	64.32	76.03	1.722676161	0.69923249794491	0.300765894071893	1.60798319730172e-06	0.352025802427517	chr11:95566046-95657459
ACHE	ACHE	NA	18.14	21.54	22.98	23.75	2.834447191	0.994659630624216	0.00533960109123831	7.68284545265849e-07	0.455026425300217	chr7:100487615-100494222
PICK1	PICK1	NA	12.24	18.75	13.24	13.95	2.413608946	0.799809980988476	0.199897639595913	0.000292379415611437	0.328130305105109	chr22:38452318-38471708
ADNP	ADNP	NA	4.13	3.02	3.7	3.95	1.072773467	0.997716982103892	0.00228299835851943	1.95375880540386e-08	0.657974321374088	chr20:49505585-49547958
CELF4	CELF4	NA	21.41	10.7	9.57	11.29	3.085951019	0.952124795299741	0.0478682034117819	7.00128847710116e-06	0.865512199557328	chr18:34823010-35146000
FMR1	FMR1	NA	70.26	70.71	69.23	75.59	2.954178952	0.296796463493601	0.70214348571982	0.0010600507865785	0.940937361273481	chrX:146993469-147032645
HTR2A	HTR2A	NA	77.8	17.66	14.7	30.23	2.293232859	0.935167222058317	0.0644703797672032	0.000362398174480085	0.499278732863556	chr13:47405685-47471169
CBLN1	CBLN1	NA	54.63	65.01	48.21	57.14	2.573980193	0.801224619061198	0.192294405368787	0.00648097557001506	0.300515651911382	chr16:49311828-49315742
SLC6A4	SLC6A4	NA	18.06	9.32	12.41	12.21	2.321163518	0.725082163194092	0.274887894373417	2.99424324902277e-05	0.84874688912373	chr17:28521337-28563020
ASIC1	ASIC1	NA	22.36	8.61	6.35	8.2	3.138950207	0.976244308530971	0.0237544658628128	1.22560621579376e-06	0.372226277596242	chr12:50451331-50477394
SRF	SRF	NA	44.89	23.31	20.19	20.87	3.179815759	0.960290183591594	0.0396033616756712	0.00010645473273434	0.989476620250391	chr6:43139037-43149243
BCHE	BCHE	NA	87.21	83.63	81.24	87.21	-0.977698197	1.86189036734182e-09	0.0609872227126299	0.93901277542548	0.536654702032223	chr3:165490692-165555260
GNAI2	GNAI2	NA	30.37	36.56	31.68	33.6	2.80989025	0.821089973054825	0.177863063478226	0.00104696346694916	0.67345992232161	chr3:50263724-50296787
TNR	TNR	NA	20.04	34.36	44.07	36.49	2.06764652	0.984376797483402	0.0156232024866434	2.9954721107861e-11	0.798250144855695	chr1:175284330-175712906
RAP1A	RAP1A	NA	47.79	42.67	41.38	44.94	NA	0.920099313505901	0.0792867118194987	0.000613974674600343	0.910815278957858	chr1:112084840-112259313
PCDH17	PCDH17	NA	5.49	1.66	3.1	1.96	5.510961475	0.933065019471922	0.0669186800232084	1.63005048700997e-05	0.705060822941049	chr13:58206655-58303445
PTK2B	PTK2B	NA	5.19	7.11	2.99	6.29	0.766841459	0.996570673633132	0.00342932634898402	1.78839382709134e-11	0.424632626714574	chr8:27168999-27316903
IL1B	IL1B	NA	27.42	37.97	28.37	25.58	0.197576038	0.897679631683259	0.102082160965175	0.000238207351565167	0.417352882783533	chr2:113587328-113594480
RAP1B	RAP1B	NA	46.2	47.86	47.16	49.85	NA	0.923029881647603	0.0764115284232514	0.000558589929145192	0.75360210472257	chr12:69004619-69054372
PNKD	PNKD	NA	29.31	77.6	87.28	73.03	0.397943414	6.10276185221718e-06	0.42665025853693	0.573343638701218	0.188016627658822	chr2:219135115-219211516
GNAI1	GNAI1	NA	41.64	21.77	19.66	21.97	2.632021984	0.886588247250612	0.113100482416126	0.000311270333261571	0.983124002544026	chr7:79763271-79848718
LILRB2	LILRB2	NA	99.09	99.54	99.44	99.52	-1.49134413	9.91188649177991e-05	0.983685422747348	0.0162154583877346	0.00096730461048306	chr19:54777675-54785039
SYT11	SYT11	NA	35.99	44.29	20.96	25.49	1.445330891	0.761916363277829	0.235767765590616	0.00231587113155504	0.517104544974864	chr1:155829300-155854990
SYT4	SYT4	NA	55.22	64.61	40.37	60.06	1.046662403	0.102438886911914	0.858214231571979	0.0393468815161068	0.491971612493849	chr18:40847843-40857615
HTR1B	HTR1B	NA	26.53	21.93	21.85	28.67	2.060209129	0.612776695649094	0.377272116328212	0.00995118802269436	0.288825023559474	chr6:78171948-78173490
STXBP1	STXBP1	NA	14.97	20.39	14.9	18.55	3.473582329	0.999710444960705	0.000289554409581027	6.29714235646466e-10	0.391277268635796	chr9:130374544-130454995
ATAD1	ATAD1	NA	38.28	22.31	28.78	14.4	1.911556715	0.421114773633103	0.576920631865254	0.00196459450164261	0.531106592150745	chr10:89511269-89577917
EIF4A3	EIF4A3	NA	17.03	16.17	18.06	15.69	3.034846783	0.998063846399013	0.00193608900499577	6.45959915911195e-08	0.250119876515009	chr17:78109013-78120982
ARF1	ARF1	NA	42.88	46.63	38.23	41.98	2.707363072	0.804974393553372	0.188864093644774	0.00616151280185351	0.471041048715846	chr1:228270361-228286912
SNCA	SNCA	NA	42.88	45.11	57.88	66.97	NA	0.825842878530667	0.169587906537157	0.00456921493217677	0.394792393088182	chr4:90645250-90759466
PLK2	PLK2	NA	27.88	12.08	14.49	21.56	2.834828808	0.997434574727652	0.00256539930541378	2.59669346261976e-08	0.550652328069623	chr5:57749809-57756087
NLGN4X	NLGN4X	NA	11.18	4.88	3.85	2.81	3.508693202	0.980867563013359	0.0191149245526369	1.75124340041702e-05	0.0442997896815417	chrX:5808067-6146904
DRD2	DRD2	NA	18.06	23.84	19.14	27.38	1.593634871	0.907950885866584	0.0918678411628955	0.000181272970520482	0.941392483898328	chr11:113280318-113346111
GRID2	GRID2	NA	11.4	1.37	6.95	4.1	1.27632555	0.999993322640181	6.67735980595055e-06	1.31008980474057e-14	0.889185776104709	chr4:93225550-94695707
GRIA1	GRIA1	NA	5.79	2.09	2.67	2.76	3.478340103	0.99839476477184	0.00160523355346231	1.67469781211958e-09	0.858338775596256	chr5:152870106-153193429
SLC24A2	SLC24A2	NA	21.73	9.78	14.62	20.35	1.091612368	0.0193457546046448	0.975774940505214	0.00487930489014171	0.390081282471662	chr9:19507450-19786926
ADCY8	ADCY8	NA	5.17	3.02	2.68	2.35	2.137548177	0.0967136311908052	0.903283046308486	3.32250070921125e-06	0.569570607621321	chr8:131792547-132054672
SORCS3	SORCS3	NA	6.04	1.78	2.03	2.29	1.739088474	0.723526750032356	0.276473198908361	5.10592837974535e-08	0.835692413059419	chr10:106400859-107024993
SLC6A1	SLC6A1	NA	29.16	5.93	9.06	10.76	3.477784269	0.998592225641002	0.00140774465921078	2.96997869737098e-08	0.509633958050529	chr3:11034410-11080933
DGKI	DGKI	NA	7.77	5.26	4.57	4.46	2.665049171	0.704933287912443	0.295066699519901	1.25676565372783e-08	0.590388461420494	chr7:137065783-137531838
BRAF	BRAF	NA	17.75	7.43	9.55	13.41	3.287339913	0.999983482649624	1.65173502566583e-05	1.18961221524589e-13	0.683349443805559	chr7:140419127-140624564
KCNB1	KCNB1	NA	50.34	32.26	33.14	50.39	3.976780795	0.972579843107596	0.0274115254400212	8.63145238282825e-06	0.391234327933358	chr20:47980414-48099184
PPP1R9A	PPP1R9A	NA	55.83	32.87	46.14	31.93	0.81057329	0.979045929431406	0.0209540690611794	1.50741502118492e-09	0.205879562239656	chr7:94536514-94925727
SHANK2	SHANK2	NA	NA	NA	NA	NA	NA	0.999808800481752	0.000191199289141162	2.29107256213694e-10	0.132225124509379	chr11:70313961-70963623
