pathway_62	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
CACNA1G	CACNA1G	NA	1.11	0.58	1	0.92	4.762909833	0.999998722751119	1.27724888129905e-06	1.93127674694295e-18	0.364374296907891	chr17:48638429-48704835
MARK4	MARK4	NA	8.75	9.45	7.23	10.37	3.367992534	0.999826886801614	0.000173113018537528	1.79847997937357e-10	0.139462612826665	chr19:45582453-45808541
CELSR3	CELSR3	NA	0.11	9.58	4.39	31.17	4.142399281	0.999717726382638	0.000282273617362436	2.78801242936917e-18	0.153990555599823	chr3:48673902-48700348
POU2F2	POU2F2	NA	20.26	29.94	30.38	18.28	2.147618867	0.957427812424353	0.0425464274681801	2.57601074671759e-05	0.278609479009567	chr19:42590263-42636630
SDK2	SDK2	NA	0.98	95.18	92.37	92.48	0.484546363	0.985597147893464	0.0144028521015727	4.96302816562394e-12	0.207253642363383	chr17:71330523-71640228
NEBL	NEBL	NA	81.75	63.4	62.65	74.81	-0.180398071	8.57421210814221e-24	0.00292990104881015	0.99707009895119	0.384110937376558	chr10:21068902-21463116
CHERP	CHERP	NA	7.11	6.9	4.71	4.15	4.378784286	0.999965031967401	3.4968028944887e-05	3.65384428859559e-12	0.0914716077193395	chr19:16628700-16653341
PPM1A	PPM1A	NA	28.63	23.05	21.17	27.55	2.135096701	0.979442461915563	0.0205366381126978	2.08999717391018e-05	0.793369352827014	chr14:60712470-60765805
CSNK2A1	CSNK2A1	NA	30.07	40.94	26.43	33.37	3.399014155	0.999122436266821	0.000877561833985968	1.89919306995649e-09	0.923858502829858	chr20:459116-524465
PHF12	PHF12	NA	6.52	10.13	8.79	12.94	1.768694931	0.999873900218787	0.000126099764395409	1.6817440597076e-11	0.775533624383765	chr17:27232268-27278789
ZBTB16	ZBTB16	NA	12.33	7.29	10.02	18.68	3.309015365	0.968138881430769	0.0318485972729243	1.25212963071098e-05	0.987298982911287	chr11:113930315-114121398
APOA5	APOA5	NA	77.06	67.86	75.34	84.84	1.616256071	7.54918766591427e-07	0.146550172762018	0.853449072319216	0.0442182825122549	chr11:116660083-116663136
RPAP2	RPAP2	NA	17.91	27.87	30.25	18.46	0.905293904	0.00553996592296897	0.988326122327587	0.00613391174944398	0.139381354079019	chr1:92764522-92867613
SNRPB2	SNRPB2	NA	44.54	37.21	35.17	33.73	NA	0.669237480173683	0.324679776361123	0.00608274346519313	0.705735738226542	chr20:16710606-16722421
HSPA2	HSPA2	NA	63.36	12.39	16.7	16.19	4.665154254	NA	NA	NA	0.489584561116264	chr14:65002623-65009955
PALLD	PALLD	NA	63.67	27.61	29.49	44.59	0.819792254	0.000405681887355009	0.999575851551576	1.84665610695409e-05	0.242896588264831	chr4:169418217-169849608
TBR1	TBR1	NA	26.23	11.03	11.85	15.01	4.069927237	0.990156132299246	0.0098404394053083	3.42829544587523e-06	0.920406813859331	chr2:162272605-162282381
TFAP2A	TFAP2A	NA	25.15	12.52	23.34	13.12	3.525794777	0.981503503360642	0.018480381685046	1.6114954311875e-05	0.987009465462815	chr6:10393419-10419871
DMRTB1	DMRTB1	NA	NA	75.35	69.59	71.51	0.615019271	0.554282998384031	0.429918262193751	0.0157987394222177	0.00517913719401817	chr1:53925072-53933161
GATAD2B	GATAD2B	NA	48.54	13.81	16.86	22.77	2.044392748	0.996980998138025	0.00301896323200549	3.86299690776999e-08	0.640929125241997	chr1:153777201-153895451
TWF1	TWF1	NA	60.09	63.44	50.26	56	1.064171175	0.0257635199643253	0.958918984240408	0.0153174957952663	0.428653831121663	chr12:44187526-44200178
CYSLTR2	CYSLTR2	NA	94	94.61	96.89	96.02	0.214707202	0.0013724232118421	0.398353944823957	0.600273631964201	0.0294907912008787	chr13:49280951-49283498
TAOK1	TAOK1	NA	17.16	4.48	4.52	7.37	4.684596692	0.99999994148421	5.85157896782588e-08	6.30808653955129e-19	0.888927437375435	chr17:27717482-27878922
PLPP3	PLPP3	NA	26.23	32.17	27.95	23.38	1.513074889	0.950932772542804	0.048886903610904	0.000180323846292418	0.277901631313737	chr1:56960419-57045241
DCTN5	DCTN5	NA	46.2	31.11	35.62	34.17	NA	0.0156468036160173	0.864135579153068	0.120217617230915	0.341327760686305	chr16:23652713-23681195
ISLR2	ISLR2	NA	18.06	5.57	5.2	6.04	NA	NA	NA	NA	0.0358530604364638	chr15:74420467-74429143
GPD1	GPD1	NA	64.61	85.57	75.49	82.65	0.253071985	0.114489897233196	0.852510941148123	0.0329991616186807	0.247841280702828	chr12:50497602-50505102
CTNNB1	CTNNB1	NA	18.44	6.23	8.04	6.86	4.197769059	0.999903366553681	9.66334028575156e-05	4.34610341742948e-11	0.999915618474083	chr3:41236328-41281936
CNNM3	CNNM3	NA	NA	44.49	38.34	46.67	0.668737033	NA	NA	NA	0.0499341466538101	chr2:97481982-97499648
MECP2	MECP2	NA	10.46	71.3	32.4	55.62	0.087268359	0.662797570148747	0.330749984985133	0.00645244486612075	0.982603095374367	chrX:153287024-153363212
HARS	HARS	NA	70.52	34.79	43.64	65.57	1.173577836	0.000350664903559921	0.986498074225997	0.0131512608704435	0.423045333448128	chr5:140052758-140071609
RELA	RELA	NA	15.12	17.11	17.49	16.75	2.32944987	0.99782125812256	0.00217865573329664	8.61441433324977e-08	0.980716895056404	chr11:65421067-65430565
USF3	USF3	NA	14.5	6.63	4.25	3.34	0.907205448	0.999800247779211	0.000199752218677922	2.11160104071233e-12	0.13450239976841	chr3:113367232-113415493
KCNJ10	KCNJ10	NA	64.51	77.94	44.67	51.47	0.954965001	0.568313914522709	0.417495028115494	0.0141910573617966	0.443984032257416	chr1:160007257-160040038
PRSS42	PRSS42P	previous	54.95	45.38	55.7	48.32	NA	2.73254591533075e-05	0.504559739105606	0.495412935435241	0.000576623938815997	chr3:46871032-46875585
ERCC6L2	ERCC6L2	NA	NA	58.6	49.5	79.25	0.495446862	0.0771906700290099	0.922691196819694	0.0001181331512961	0.0516140362991673	chr9:98637983-98776842
LSAMP	LSAMP	NA	56.64	28.35	35.77	32.08	2.124846956	0.92255661837303	0.0773269416270702	0.000116439999899756	0.999921905340463	chr3:115521235-117716095
BICD2	BICD2	NA	4.25	16.22	8.11	18.36	2.824685529	0.228386549746614	0.769682098659941	0.0019313515934447	0.105964418373989	chr9:95473645-95527094
BTLA	BTLA	NA	87.82	57.71	46	61.2	1.511350697	0.757304663236829	0.240249537953687	0.00244579880948379	0.00310139274528173	chr3:112182815-112218408
SPRY4	SPRY4	NA	50.34	80.69	47.63	28.62	0.156187283	0.101280795196393	0.754356301520949	0.144362903282658	0.453499581205774	chr5:141689992-141704605
ZNF793	ZNF793	NA	71.5	87.15	62.44	70.8	-0.488819579	0.000168085158435998	0.656911344867269	0.342920569974295	0.0223446720071531	chr19:37997841-38034237
H2AFX	H2AFX	NA	47.79	38.22	36.8	40.61	2.462178745	0.62351040647671	0.339413870641785	0.0370757228815053	0.94011904184284	chr11:118964564-118966177
CCDC9B	CCDC9B	NA	36.23	82.84	94.62	88.63	0.206224926	0.00678673385593334	0.988626722178037	0.00458654396602915	0.0188384184800198	chr15:40623653-40633168
SUMO2	SUMO2	NA	65.04	56.33	62.78	65.47	NA	0.836405481358581	0.159717635248221	0.00387688339319858	0.986626426717601	chr17:73163408-73179078
UBD	UBD	NA	96.23	91.24	90.65	93.47	NA	0.0747986952707259	0.723619351783428	0.201581952945846	0.00690118272272673	chr6:29523292-29527702
