pathway_78	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
FKBP4	FKBP4	NA	57.15	37.73	73.7	55.36	1.677134413	0.882093172382625	0.117836715063064	7.01125543114618e-05	0.187569502061655	chr12:2904119-2914576
KDM1A	KDM1A	NA	25.15	6.43	7.22	10.17	4.362492957	0.9987885788442	0.00121142098518441	1.70615500854024e-10	0.809871919405938	chr1:23345941-23410182
CREBBP	CREBBP	NA	1.54	0.36	0.22	0.36	4.271484817	0.999999999995562	4.43823331084085e-12	1.17549457767827e-29	0.997442454029976	chr16:3775055-3930727
BRCA1	BRCA1	NA	78.6	20.81	20.1	73.43	-0.420634577	6.29039203055035e-20	0.0397374036139131	0.960262596386087	0.986984944750969	chr17:41196312-41277500
RNF14	RNF14	NA	40.16	44.29	25.37	32.9	1.083440778	0.00476990127220519	0.960200843596412	0.0350292551313826	0.544943176800748	chr5:141337893-141369856
PIAS1	PIAS1	NA	21.41	4.54	5.75	6.55	3.332118426	0.998839230824345	0.00116075061841924	1.85572352882884e-08	0.93918984303046	chr15:68346517-68480402
RNF4	RNF4	NA	81.22	77.81	82.04	85.16	0.827467464	0.587590199864796	0.400206541913228	0.0122032582219766	0.125825160029984	chr4:2463947-2517584
PLPP1	PLPP1	NA	35.75	50.86	21.3	27.9	0.923280389	0.942331339650177	0.057398564949869	0.000270095399953944	0.199027085735766	chr5:54720682-54830878
RHOA	RHOA	NA	52.85	47.25	46.59	49.35	NA	0.790704902024026	0.201860766208987	0.00743433176698703	0.809851823712074	chr3:49396578-49449635
ROCK1	ROCK1	NA	18.9	5.28	8.32	5.66	3.451687724	0.999998543675827	1.45632417256395e-06	5.37942207127555e-19	0.885551147648457	chr18:18526867-18691812
CDC42	CDC42	NA	46.2	44.65	36.34	40.17	1.990499663	0.615716856763145	0.374571548931323	0.00971159430553115	0.998507542689706	chr1:22379120-22419437
SMARCE1	SMARCE1	NA	53.51	15.9	14.93	20.1	2.098355658	0.996764969836841	0.00323480420963615	2.25953522703029e-07	0.59421333410993	chr17:38781214-38804760
PIAS2	PIAS2	NA	25.37	8.84	18.09	15.97	2.23290482	0.995647092165257	0.00435281346294487	9.43717980278555e-08	0.770219238679588	chr18:44388353-44500111
GSK3B	GSK3B	NA	32.94	23.35	20.51	32.08	1.897126463	0.997210745139451	0.0027892230149021	3.18456469207427e-08	0.996775896715384	chr3:119540170-119813264
NCOA1	NCOA1	NA	1.39	0.83	0.98	1.09	1.756503223	0.999821077154294	0.000178922845379131	3.26734267728643e-13	0.962578735028575	chr2:24714801-24993571
SIRT1	SIRT1	NA	67.19	13.2	18.09	15.97	1.458576194	0.9967131292398	0.00328663586858472	2.34891615564218e-07	0.994224979204956	chr10:69644427-69678147
PATZ1	PATZ1	NA	12.33	3.45	4.35	2.69	4.172566411	0.98901985337529	0.0109756664751741	4.48014953591281e-06	0.252676840098498	chr22:31721790-31742218
EP300	EP300	NA	0.26	0.31	0.24	0.31	2.94679272	0.999999999988046	1.19539779798185e-11	2.65738675537293e-29	0.997012534270633	chr22:41487790-41576081
STUB1	STUB1	NA	34.32	31.72	32.1	48.62	2.231318205	0.436016627001584	0.562228285798757	0.00175508719965933	0.331947436640343	chr16:730224-732799
UBE2I	UBE2I	NA	46.2	36.8	35.37	39.23	2.360744569	0.930675184698218	0.0688958517423737	0.000428963559408258	0.804624374364223	chr16:1358881-1377019
BMF	BMF	NA	36.86	66.76	62.9	63.15	NA	0.703600759339124	0.292026560884019	0.00437267977685687	0.390498784428966	chr15:40380091-40401093
AES	TLE5	previous	33.97	64.5	66.95	58.92	2.055918008	0.892226281213034	0.106458288565927	0.00131543022103893	0.0643594630658823	chr19:3052908-3063105
CCNE1	CCNE1	NA	28.93	39.64	28.14	32.93	0.930797974	0.533654267542617	0.465516623510722	0.000829108946661628	0.559615887009372	chr19:30302805-30315215
PIAS4	PIAS4	NA	15.27	22.75	13.88	21.02	2.18489846	0.991003568926499	0.00899368090152591	2.75017197529904e-06	0.203667414692923	chr19:4007644-4039384
PIK3R2	PIK3R2	NA	20.7	13.55	7.73	15.29	2.055951192	0.974971291614072	0.0250273140020278	1.39438390004639e-06	0.114185141565196	chr19:18263928-18281350
CAV1	CAV1	NA	31.46	69.45	71.11	65.88	0.12655497	0.0164252238574512	0.677374667281839	0.306200108860709	0.953094048148509	chr7:116164839-116201233
BAG1	BAG1	NA	50.01	86.71	81.97	88.19	-0.174192917	NA	NA	NA	0.0381496659066303	chr9:33252477-33264761
ZMIZ1	ZMIZ1	NA	1.66	1.03	0.86	0.84	4.239876251	0.999037622603338	0.000962377299296585	9.73649397954749e-11	0.614092184076899	chr10:80828792-81076276
CCND1	CCND1	NA	31.46	15.19	14.25	19.35	2.621552395	0.882142323152082	0.116202646090485	0.00165503075743244	0.999961030159121	chr11:69455855-69469242
UBE3A	UBE3A	NA	19.54	8.6	5.11	6.85	3.579894571	0.998971942263299	0.00102805494352335	2.79317736487652e-09	0.95433048360597	chr15:25582381-25684128
KAT2B	KAT2B	NA	30.7	21.11	21.1	17.32	1.991495187	0.999229365484344	0.000770634459001862	5.66543007507923e-11	0.986360416275597	chr3:20081515-20195896
FHL2	FHL2	NA	72.23	49.07	35.49	26.79	1.654652863	0.0128341306693098	0.838627789182511	0.148538080148179	0.377319644935933	chr2:105974169-106054970
SUMO1	SUMO1	NA	60.96	56.82	56.52	57.7	NA	0.78582107984954	0.206272557899045	0.0079063622514145	0.989866969486805	chr2:203070903-203103331
PARK7	PARK7	NA	60.09	57.67	59.57	54.54	-0.672153477	0.887825976378548	0.110716420896523	0.00145760272492982	0.62751420192877	chr1:8014351-8045565
HDAC1	HDAC1	NA	14.97	15.87	17.4	16.53	2.808681795	0.87890969591925	0.12107506982148	1.52342592701113e-05	0.99956677895988	chr1:32757687-32799236
PRDX1	PRDX1	NA	35.42	22.71	25.26	21.47	NA	9.48894314344049e-07	0.0893749657753804	0.910624085330305	0.7927558443292	chr1:45976708-45988719
CREB1	CREB1	NA	59.76	34.72	32.02	33.68	2.24259804	0.953415773363096	0.046551960578516	3.22660583882908e-05	0.999813577373813	chr2:208394461-208468155
NCOA3	NCOA3	NA	5.54	4.17	14.99	7.36	0.78837104	0.999892753168417	0.000107246831563662	1.90021186021498e-14	0.492575059886116	chr20:46130601-46285621
CDKN1A	CDKN1A	NA	78.46	60.97	73.19	68.02	-0.503827304	0.0238062433494563	0.747640291087892	0.228553465562652	0.997472404648007	chr6:36645588-36655116
RUNX2	RUNX2	NA	24.33	21.9	12.07	11.89	1.469016748	0.993444834004333	0.00655389819582357	1.26779984291008e-06	0.999847219316178	chr6:45296060-45632086
DSTN	DSTN	NA	58	40.02	38.71	42.44	NA	0.748117967682739	0.23965505211613	0.0122269802011317	0.686535493463471	chr20:17550508-17590564
RNF6	RNF6	NA	64.85	34.59	67.22	57.74	0.694813253	0.307456649137405	0.692503459355187	3.98915074080281e-05	0.043742328144056	chr13:26786905-26796791
PSMC3IP	PSMC3IP	NA	32.94	50.33	59.24	57.54	NA	0.00011697508756417	0.577765055249035	0.422117969663401	0.399179476276429	chr17:40724333-40729849
PIAS3	PIAS3	NA	15.91	32.61	22.68	21.82	0.60110275	0.996073487305704	0.00392643932398839	7.3370307308737e-08	0.156704625573999	chr1:145575233-145586546
NR0B2	NR0B2	NA	51.92	68.75	84.27	74	-1.185028431	4.12069509579711e-08	0.0278455710820453	0.972154387711004	0.451973153018152	chr1:27237980-27240457
RAN	RAN	NA	47.79	36.8	35.37	39.23	2.359371576	0.94433968829043	0.0554131674577769	0.000247144251793053	0.833332183080022	chr12:131356424-131362223
ROCK2	ROCK2	NA	8.04	29.5	17.93	17.84	3.662789194	0.999999896351086	1.03648914205845e-07	2.10362182338399e-20	0.614391362057143	chr2:11319887-11484711
MDM2	MDM2	NA	21.2	31.25	15.37	24.22	1.669482017	0.991160214164184	0.00883925246351809	5.33372298189942e-07	0.989314418829833	chr12:69201956-69239214
RAC1	RAC1	NA	41.25	41.11	39.8	43.36	2.341320106	0.497062319586057	0.497600391485738	0.00533728892820476	0.996219736434464	chr7:6414154-6443608
KAT7	KAT7	NA	50.01	41.24	40.44	22.29	3.415418172	0.999885395082781	0.000114604851370001	6.58486785883588e-11	0.481519965282604	chr17:47865917-47906458
PAK6	PAK6	NA	86.34	67.66	65.51	56.59	0.916474879	0.0189549122684551	0.97601763411003	0.0050274536215148	0.183662894357939	chr15:40509629-40569688
RB1	RB1	NA	15.12	19.12	16.79	10.61	1.903099604	0.999999058318427	9.41681572813925e-07	1.10952257649585e-16	0.998226541387568	chr13:48877911-49056122
NCOA2	NCOA2	NA	7.86	8.72	13.32	4.62	1.689288097	0.999997901589417	2.09841057914495e-06	3.86083163037607e-15	0.961655488944022	chr8:71021997-71316040
TGFB1I1	TGFB1I1	NA	23.25	14.87	31.17	20.47	1.600050468	0.198799658930281	0.798621512577548	0.00257882849217068	0.208730052878616	chr16:31482906-31489281
NCOR1	NCOR1	NA	1.5	1.04	0.65	2.43	4.51625849	0.999999994506822	5.49317767389398e-09	5.57105095056723e-27	0.942283614185556	chr17:15932471-16121499
SMAD4	SMAD4	NA	31.69	33.05	23.75	30.78	2.989155706	0.988019819044614	0.0119790574994182	1.12345596745567e-06	0.999854084196282	chr18:48494361-48611415
AKT1	AKT1	NA	8.32	6.58	8.43	7.28	3.228592267	0.99235024106922	0.00764938452818562	3.74402594288527e-07	0.999993360885163	chr14:105235686-105262088
CARM1	CARM1	NA	8.32	6.42	8.39	10.79	2.890848442	0.998684221354087	0.00131575345720746	2.51887056082301e-08	0.523794567048115	chr19:10982189-11033448
KLK3	KLK3	ambiguous_previous	67.36	93.11	87.37	88.16	-0.639085708	0.00255137161191858	0.758264514924085	0.239184113463997	0.00483053255887245	chr19:51358171-51364019
RHOB	RHOB	NA	59.76	31.46	35.33	28.79	3.248698387	0.648063238710289	0.321257386160008	0.0306793751297029	0.639806712691686	chr2:20646835-20649200
PIK3R1	PIK3R1	NA	13.45	6.4	5.39	6.69	2.169726404	0.993871503930127	0.00612849426621643	1.80365613281319e-09	0.917149804053144	chr5:67511548-67597649
EGFR	EGFR	NA	1.44	3.35	2.52	1.99	2.030631708	0.998376895899759	0.00162310409735687	2.88419540605963e-12	0.999639221684325	chr7:55086714-55324313
FOXO1	FOXO1	NA	23.43	20.28	16.29	18.72	1.221264108	0.957600849774419	0.0422738520926614	0.000125298132919426	0.958472140070561	chr13:41129804-41240734
SMAD3	SMAD3	NA	30.37	24.33	17.62	27.45	3.034521855	0.8051706546796	0.194558238334591	0.000271106985808227	0.986051123954824	chr15:67356101-67487533
CTNNB1	CTNNB1	NA	18.44	6.23	8.04	6.86	4.197769059	0.999903366553681	9.66334028575156e-05	4.34610341742948e-11	0.999915618474083	chr3:41236328-41281936
STAT3	STAT3	NA	22.36	22.18	12.57	19.03	4.101123766	0.999959383973559	4.0616025376509e-05	1.06472569027074e-12	0.999568472301096	chr17:40465342-40540586
AR	AR	NA	17.31	35.21	67.16	27.81	2.0231079	0.992109209508219	0.00788879522665765	1.99526512291572e-06	0.999436018934989	chrX:66764465-66950461
SIN3A	SIN3A	NA	4.27	2.11	1.44	2.13	3.574443388	0.999999696683094	3.03316905643811e-07	3.47214989869519e-17	0.74233107600837	chr15:75661720-75748183
PTK2	PTK2	NA	3.54	5.93	4.99	3.56	1.717058366	0.999953621958936	4.6378041051719e-05	1.2185840578682e-14	0.369628478235858	chr8:141667999-142012209
ZNF318	ZNF318	NA	2.62	0.73	0.69	0.61	0.851531482	0.187370921544014	0.812629070224716	8.23127015188031e-09	0.132574928400807	chr6:43299227-43337181
PTEN	PTEN	NA	36.86	42.11	39.15	40.12	2.455472787	0.960964969897069	0.0390142826470458	2.07474558854741e-05	0.999988229173229	chr10:89622870-89731687
RAD9A	RAD9A	NA	30.7	70.33	69.86	67.83	0.124692235	0.00151570340477381	0.859694008029687	0.138790288565539	0.147915020108939	chr11:67159423-67165880
KAT5	KAT5	NA	12.77	6.76	7.48	6.92	3.012672186	0.290800291381645	0.708973564317792	0.000226144300562977	0.859229299976399	chr11:65479467-65487075
RELA	RELA	NA	15.12	17.11	17.49	16.75	2.32944987	0.99782125812256	0.00217865573329664	8.61441433324977e-08	0.980716895056404	chr11:65421067-65430565
TGIF1	TGIF1	NA	57.41	63.1	74.56	47.59	1.037059057	0.0746232952234884	0.862592582546536	0.0627841222299752	0.26391598585927	chr18:3411606-3458409
NR2C2	NR2C2	NA	10.37	12.45	12.35	17.14	2.374467585	0.988745805583215	0.0112532306401178	9.63776667531401e-07	0.482839553914535	chr3:14989091-15095107
JUN	JUN	NA	39.68	31.82	28.16	27.52	3.372978448	0.441159046298587	0.523428279008506	0.0354126746929072	0.99999415959226	chr1:59246465-59249785
