pathway_12	HGNC_symbol	HGNC_mapping	%RVIS_ESP_0.1%	%RVIS_ExAC_0.01%	%RVIS_ExAC_0.05%popn	%RVIS_ExAC_0.1%popn	constraint_score	pLI	pRecessive	pNull	pHI	chrN:N-N
CREBBP	CREBBP	NA	1.54	0.36	0.22	0.36	4.271484817	0.999999999995562	4.43823331084085e-12	1.17549457767827e-29	0.997442454029976	chr16:3775055-3930727
ARID1B	ARID1B	NA	0.8	0.64	1.52	1.7	2.897059403	0.999654497430291	0.000345502569642867	6.64669499500854e-14	0.540737444638769	chr6:157099063-157531913
NCOA3	NCOA3	NA	5.54	4.17	14.99	7.36	0.78837104	0.999892753168417	0.000107246831563662	1.90021186021498e-14	0.492575059886116	chr20:46130601-46285621
SMARCA4	SMARCA4	NA	0.6	0.48	0.42	0.52	6.604156311	0.999999978667846	2.13321545215247e-08	1.0927361362766e-20	0.92126593578992	chr19:11071598-11176071
SMARCC2	SMARCC2	NA	2.71	3.37	4.19	4.43	3.561825818	0.999999929679737	7.03202627613807e-08	9.86949326824772e-19	0.408081362802298	chr12:56556767-56583351
SMAD4	SMAD4	NA	31.69	33.05	23.75	30.78	2.989155706	0.988019819044614	0.0119790574994182	1.12345596745567e-06	0.999854084196282	chr18:48494361-48611415
SMAD3	SMAD3	NA	30.37	24.33	17.62	27.45	3.034521855	0.8051706546796	0.194558238334591	0.000271106985808227	0.986051123954824	chr15:67356101-67487533
SMARCC1	SMARCC1	NA	11.28	4.33	17.76	6.51	3.26276638	0.999997469014149	2.53098585068346e-06	2.49538983034798e-16	0.521536875483337	chr3:47626762-47823407
SMAD2	SMAD2	NA	27.42	15.01	14.35	17.79	2.629329231	0.99530709458603	0.00469279201413515	1.13399835089273e-07	0.999529796581773	chr18:45357922-45457515
TRIM33	TRIM33	NA	16.53	6.46	5.32	7.22	2.965807221	0.999993853122177	6.14687777041833e-06	5.29225650764525e-14	0.648902309645324	chr1:114935399-115053781
